index,true_label,1_a,1_o,2_a,2_o,3_a,3_o,4_a,4_o,5_a,5_o,6_a,6_o,7_a,7_o,8_a,8_o,9_a,9_o,10_a,10_o,11_a,11_o,12_a,12_o,13_a,13_o,14_a,14_o,15_a,15_o,16_a,16_o,17_a,17_o,18_a,18_o,19_a,19_o,20_a,20_o,21_a,21_o,22_a,22_o,23_a,23_o,24_a,24_o,25_a,25_o,26_a,26_o,27_a,27_o,28_a,28_o,29_a,29_o,30_a,30_o,31_a,31_o,32_a,32_o,33_a,33_o,34_a,34_o,35_a,35_o,36_a,36_o,37_a,37_o,38_a,38_o,39_a,39_o,40_a,40_o,41_a,41_o,42_a,42_o,43_a,43_o,44_a,44_o,45_a,45_o,label,description_lengths,description_lengths_unnormalized,is_error,L_0,L_1,L_2,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,L_11,L_12,L_13,L_14,r_min,r_med,relative_position,pseudo_probability,normalized_entropy,description_length_margin,description_length_true_cost,kullback_leibler_divergence
10,0,0.78917,0.53935,0.78723,0.55093,0.78723,0.53704,0.78723,0.55787,0.78337,0.51389,0.76015,0.45833,0.71567,0.41667,0.64603,0.39815,0.5648,0.41204,0.47195,0.43519,0.41779,0.46528,0.35977,0.52315,0.32108,0.58102,0.29014,0.65741,0.28627,0.68287,0.28627,0.65046,0.28433,0.51852,0.37331,0.41435,0.4971,0.36343,0.61122,0.38426,0.68665,0.31481,0.73694,0.42824,0.76209,0.5162,0.79304,0.57176,0.80851,0.60417,0.81238,0.60417,0.80271,0.58102,0.76789,0.46528,0.7118,0.37269,0.63443,0.33796,0.52611,0.34028,0.42747,0.35185,0.33849,0.37269,0.28046,0.42593,0.24758,0.51389,0.23211,0.61574,0.21663,0.69444,0.20696,0.73148,0.2089,0.72454,0.21083,0.7037,0.22824,0.62963,0.25532,0.52083,0.32689,0.4537,0.43714,0.41435,0.53191,0.40741,0,"[0.03176127 0.0342994  0.0532957  0.09448259 0.08314155 0.06774653
 0.04222684 0.08086355 0.06783935 0.0481756  0.11650271 0.05831769
 0.10561936 0.05759452 0.05813334]","[147.24207435 159.00859634 247.07350587 438.01180899 385.43587593
 314.06614704 195.75938741 374.87532934 314.49642758 223.33723371
 540.09490192 270.35498786 489.64078605 267.0024232  269.50033114]",0,147.24207435,159.00859634,247.07350587,438.01180899,385.43587593,314.06614704,195.75938741,374.87532934,314.49642758,223.33723371,540.09490192,270.35498786,489.64078605,267.0024232,269.50033114,0.9260007178117199,0.45924397875801737,0.0,7.7599881562751e-06,3.658281130936571e-05,0.9974618687945899,0.03176127185031095,0.5000035645969183
11,0,0.83752,0.59491,0.83752,0.59259,0.84139,0.58565,0.83946,0.57639,0.82979,0.55093,0.81625,0.51852,0.7795,0.4838,0.70986,0.41204,0.65377,0.45833,0.59188,0.45602,0.52224,0.46528,0.45648,0.48611,0.41006,0.53472,0.37331,0.57639,0.35203,0.62269,0.32882,0.68056,0.32302,0.69907,0.33269,0.64815,0.37524,0.5787,0.44294,0.49537,0.53191,0.47454,0.61315,0.47222,0.67311,0.47222,0.73114,0.46528,0.78917,0.52546,0.82205,0.57639,0.83559,0.60648,0.83366,0.61111,0.82592,0.58333,0.79884,0.52315,0.75048,0.45833,0.68472,0.42593,0.61896,0.44213,0.53578,0.43981,0.45068,0.45833,0.38491,0.49074,0.34043,0.55093,0.30368,0.59259,0.27466,0.63426,0.26112,0.6713,0.26112,0.6875,0.28433,0.65046,0.33462,0.59491,0.40039,0.49074,0.51064,0.46065,1,"[0.04351113 0.03225919 0.0565498  0.10190785 0.0908419  0.05855541
 0.03783568 0.07718554 0.05552494 0.0542585  0.10148548 0.06034835
 0.11739907 0.05499161 0.05734555]","[182.02511807 134.95358076 236.57129762 426.32287035 380.02942534
 244.96162554 158.28237482 322.89920414 232.28391881 226.98587153
 424.55594816 252.46221373 491.12908159 230.05275126 239.90028632]",1,182.02511807,134.95358076,236.57129762,426.32287035,380.02942534,244.96162554,158.28237482,322.89920414,232.28391881,226.98587153,424.55594816,252.46221373,491.12908159,230.05275126,239.90028632,1.0,0.6368665304807207,0.1321582680453217,1.0,6.635861622242261e-10,0.9944235054632824,0.04351112508653743,1.0
12,0,0.29014,0.31019,0.29594,0.30556,0.30174,0.2963,0.32108,0.28009,0.3617,0.25463,0.4294,0.23148,0.52998,0.22685,0.64797,0.25,0.74855,0.31481,0.82592,0.41667,0.87427,0.52315,0.88395,0.62037,0.88201,0.65278,0.86654,0.66898,0.85687,0.67593,0.84139,0.66435,0.80464,0.58565,0.74275,0.47917,0.67505,0.38194,0.58994,0.30093,0.4971,0.24074,0.40039,0.22222,0.294,0.25,0.2147,0.30787,0.18375,0.33565,0.18182,0.33333,0.18956,0.31713,0.2205,0.2963,0.29594,0.25,0.40426,0.21296,0.53578,0.20139,0.67505,0.24769,0.78143,0.33796,0.84333,0.44444,0.8646,0.53935,0.8588,0.59259,0.853,0.61806,0.82592,0.59259,0.78917,0.50926,0.73694,0.40509,0.67118,0.30324,0.59574,0.22685,0.49903,0.18287,0.40039,0.18287,0.31335,0.22222,0,"[0.03410323 0.0601657  0.07857117 0.05625633 0.05558744 0.049027
 0.06461224 0.08092878 0.08006637 0.05756186 0.09604767 0.10915376
 0.08535246 0.05184849 0.04071751]","[257.37848437 454.07303778 592.97995428 424.56888025 419.52075151
 370.0088661  487.63131599 610.7729462  604.26423353 434.4217634
 724.87579898 823.7879908  644.15862391 391.30272308 307.29678441]",0,257.37848437,454.07303778,592.97995428,424.56888025,419.52075151,370.0088661,487.63131599,610.7729462,604.26423353,434.4217634,724.87579898,823.7879908,644.15862391,391.30272308,307.29678441,0.8375567120343317,0.49430247322567267,0.0,0.0,3.85798755789113e-21,0.9933857133672384,0.034103226018610766,0.5000012198849014
13,0,0.2089,0.26157,0.2147,0.25231,0.22244,0.26157,0.26112,0.24306,0.33656,0.23843,0.43714,0.25463,0.53191,0.30093,0.59961,0.38194,0.64023,0.48611,0.65571,0.57639,0.65957,0.64815,0.65957,0.68519,0.65377,0.68981,0.64217,0.66204,0.61896,0.59722,0.5764,0.50926,0.52031,0.3912,0.44487,0.28241,0.36557,0.20833,0.2766,0.15972,0.19149,0.14815,0.13153,0.17593,0.088975,0.21991,0.083172,0.21528,0.10058,0.20139,0.12959,0.16898,0.17602,0.15741,0.2205,0.16204,0.31528,0.15972,0.42553,0.18519,0.52998,0.24306,0.61122,0.33102,0.66151,0.42593,0.68472,0.50926,0.68859,0.5787,0.67118,0.61574,0.64603,0.60185,0.62669,0.55787,0.59768,0.4838,0.54159,0.37963,0.46422,0.28935,0.35783,0.24074,0.25145,0.22222,0.18375,0.21065,0.14507,0.21759,0,"[0.03293722 0.04723576 0.08947231 0.0445546  0.05486032 0.04525211
 0.06266593 0.07717634 0.07762071 0.06621861 0.10640973 0.09307684
 0.09797742 0.07080026 0.03374184]","[268.60422686 385.20929396 729.64988335 363.34437078 447.38784841
 369.03256297 511.04292398 629.37576746 632.99962605 540.01511133
 867.77515808 759.04495317 799.00933611 577.37863174 275.16593573]",0,268.60422686,385.20929396,729.64988335,363.34437078,447.38784841,369.03256297,511.04292398,629.37576746,632.99962605,540.01511133,867.77515808,759.04495317,799.00933611,577.37863174,275.16593573,0.9761536294324793,0.4768264610208397,0.0,0.001411473139501851,0.003941635209792368,0.9991953794970709,0.032937222968408515,0.5005108192024255
14,0,0.19923,0.30324,0.19536,0.30093,0.19729,0.30324,0.19536,0.30093,0.20696,0.28704,0.27853,0.27315,0.37911,0.26157,0.47389,0.28704,0.55126,0.34954,0.62089,0.43287,0.66925,0.53241,0.70406,0.61806,0.70986,0.66204,0.706,0.6713,0.70019,0.68981,0.69246,0.68519,0.68085,0.625,0.6441,0.5,0.58414,0.375,0.49516,0.29167,0.38491,0.25,0.26306,0.25,0.18569,0.28241,0.15474,0.30093,0.12766,0.30324,0.12573,0.30093,0.13153,0.2963,0.14313,0.30093,0.18569,0.28241,0.26692,0.25463,0.38878,0.24074,0.51257,0.2662,0.61702,0.34028,0.67505,0.42824,0.70986,0.52778,0.73501,0.61574,0.74081,0.64583,0.73694,0.65972,0.73114,0.65509,0.7234,0.59722,0.69439,0.49769,0.65184,0.39352,0.58607,0.30556,0.48356,0.24769,0.37137,0.24074,0,"[0.02537529 0.04189894 0.09682031 0.04949923 0.06036683 0.04746085
 0.06423993 0.08712222 0.06618731 0.04950775 0.10696021 0.10507331
 0.10881363 0.05593081 0.03474337]","[180.85418658 298.62115585 690.05546712 352.78980193 430.24511343
 338.26184733 457.84932716 620.9354787  471.72869045 352.85046206
 762.32435625 748.87610362 775.53399762 398.62881135 247.62215371]",0,180.85418658,298.62115585,690.05546712,352.78980193,430.24511343,338.26184733,457.84932716,620.9354787,471.72869045,352.85046206,762.32435625,748.87610362,775.53399762,398.62881135,247.62215371,0.7303635150151996,0.36450344983918725,0.0,0.0,2.482857245626027e-28,0.990631919542788,0.025375290633101046,0.5000014824551302
15,0,0.21857,0.34722,0.21857,0.34491,0.22244,0.34491,0.23211,0.34028,0.27273,0.31944,0.33656,0.30324,0.42166,0.30787,0.5029,0.34722,0.56093,0.43056,0.61122,0.53009,0.65377,0.61806,0.68472,0.67824,0.69052,0.7037,0.68085,0.70602,0.66538,0.69444,0.64023,0.625,0.59768,0.52546,0.52998,0.43519,0.45068,0.36343,0.3675,0.32407,0.27853,0.33796,0.18569,0.37037,0.1412,0.38889,0.13346,0.40741,0.12959,0.40741,0.13346,0.40741,0.13733,0.38657,0.16054,0.37037,0.22244,0.34028,0.30948,0.30556,0.40812,0.28935,0.5087,0.32639,0.58994,0.40972,0.64603,0.51852,0.69052,0.61574,0.70406,0.67361,0.69246,0.67824,0.67698,0.64583,0.6499,0.57407,0.61702,0.47222,0.55513,0.37731,0.47582,0.30556,0.38104,0.26852,0.294,0.29398,0.22824,0.35648,0,"[0.02786619 0.03881805 0.10919676 0.05221966 0.06218441 0.052976
 0.06114804 0.08177436 0.06826991 0.04852005 0.10640191 0.10572112
 0.09160447 0.05655584 0.03674323]","[173.99521994 242.37811765 681.81954397 326.0571502  388.27655528
 330.77970554 381.80553571 510.59531427 426.27416485 302.95695009
 664.36859369 660.1177715  571.97406307 353.1320557  229.42302103]",0,173.99521994,242.37811765,681.81954397,326.0571502,388.27655528,330.77970554,381.80553571,510.59531427,426.27416485,302.95695009,664.36859369,660.1177715,571.97406307,353.1320557,229.42302103,0.7584034904522049,0.4013096732174783,0.0,0.0,1.734139569400362e-23,0.9911229641989073,0.027866192889709242,0.5000012010074442
16,0,0.24565,0.31713,0.24371,0.31481,0.24178,0.31713,0.25532,0.30093,0.2882,0.28241,0.34043,0.26389,0.40812,0.26389,0.47389,0.28704,0.53772,0.32407,0.59768,0.38426,0.64603,0.46065,0.68279,0.54861,0.70019,0.62269,0.70019,0.67361,0.69632,0.69213,0.69052,0.6875,0.67892,0.65741,0.6499,0.58565,0.60928,0.48843,0.55126,0.3912,0.47389,0.31713,0.3675,0.28241,0.25725,0.28241,0.18182,0.30556,0.15087,0.3125,0.1412,0.31713,0.13733,0.32176,0.1412,0.3125,0.15667,0.29861,0.19342,0.28704,0.25145,0.26389,0.34236,0.25231,0.43714,0.25694,0.52418,0.29861,0.59574,0.3912,0.66344,0.49306,0.71373,0.57407,0.72534,0.59722,0.71954,0.60417,0.7118,0.62037,0.69246,0.57176,0.64217,0.47222,0.57834,0.37269,0.49903,0.30324,0.40812,0.27778,0,"[0.02813158 0.043816   0.09276409 0.0479179  0.06545206 0.05286079
 0.06190667 0.07159075 0.07152169 0.0563528  0.10378218 0.11413975
 0.09352542 0.05872072 0.03751759]","[185.6710941  289.18972823 612.25174528 316.26267127 431.9898075
 348.88621427 408.58990241 472.5057413  472.04989991 371.93381043
 684.97222757 753.33312065 617.27662163 387.56232665 247.61964078]",0,185.6710941,289.18972823,612.25174528,316.26267127,431.9898075,348.88621427,408.58990241,472.5057413,472.04989991,371.93381043,684.97222757,753.33312065,617.27662163,387.56232665,247.61964078,0.7498237761527625,0.4052422379755765,0.0,0.0,2.854055578820602e-26,0.9906139910281427,0.028131580939892955,0.5000012662903595
17,0,0.25145,0.29167,0.25532,0.29398,0.25532,0.29167,0.25919,0.28241,0.30948,0.26852,0.38685,0.25231,0.48356,0.26852,0.58221,0.3287,0.66151,0.40972,0.706,0.52083,0.73501,0.60417,0.75629,0.65741,0.74468,0.69907,0.73308,0.69907,0.72534,0.69676,0.72534,0.65509,0.70793,0.61806,0.67505,0.52778,0.61702,0.42361,0.53191,0.33102,0.42166,0.27778,0.30561,0.27778,0.20696,0.30093,0.16441,0.3125,0.15474,0.31944,0.1528,0.3125,0.15474,0.31713,0.17408,0.30324,0.21857,0.28241,0.30368,0.25,0.42166,0.23843,0.55126,0.2662,0.66731,0.34259,0.74855,0.4537,0.78917,0.5625,0.80077,0.63194,0.7911,0.6412,0.77756,0.64583,0.76596,0.64583,0.74275,0.59722,0.70793,0.50231,0.64603,0.38657,0.5648,0.29861,0.47582,0.24537,0.37911,0.23148,0,"[0.02591526 0.04532969 0.10590319 0.05272713 0.05868841 0.05141715
 0.05237352 0.07276532 0.06657571 0.05109967 0.10990912 0.11744033
 0.09797107 0.05571251 0.03617193]","[175.07312552 306.2293018  715.43970817 356.20347205 396.4754512
 347.35373396 353.81460917 491.57345496 449.7588957  345.20900741
 742.50212118 793.38000414 661.85345786 376.37146886 244.36311767]",0,175.07312552,306.2293018,715.43970817,356.20347205,396.4754512,347.35373396,353.81460917,491.57345496,449.7588957,345.20900741,742.50212118,793.38000414,661.85345786,376.37146886,244.36311767,0.7164466028613652,0.37246613497119485,0.0,0.0,2.068962214619843e-29,0.9897433266305179,0.025915255703099147,0.5000013797135655
18,0,0.69246,0.72685,0.67505,0.71991,0.65764,0.70833,0.63636,0.69676,0.58801,0.66667,0.52418,0.64352,0.44681,0.6412,0.37331,0.65741,0.33462,0.66435,0.30368,0.6875,0.27079,0.72222,0.26692,0.72685,0.28046,0.70602,0.30174,0.68056,0.32302,0.65741,0.35783,0.6412,0.41006,0.61343,0.46615,0.60185,0.52031,0.60185,0.56867,0.61806,0.60928,0.63889,0.6499,0.66898,0.68085,0.67361,0.70019,0.73148,0.69632,0.7338,0.69439,0.70139,0.67892,0.66898,0.64023,0.65046,0.58994,0.62731,0.53191,0.61111,0.46809,0.61343,0.40812,0.62731,0.35783,0.64352,0.32302,0.65741,0.29014,0.68287,0.26692,0.71065,0.26499,0.71528,0.28046,0.69444,0.30561,0.67593,0.34236,0.6412,0.40039,0.59491,0.46228,0.56944,0.52998,0.56944,0.59961,0.60417,0.64603,0.62731,0,"[0.03827067 0.05583917 0.04808777 0.11907538 0.10571674 0.05748103
 0.0503553  0.04891598 0.05969787 0.04170708 0.08389021 0.07871291
 0.09940803 0.0651951  0.04764676]","[165.66503319 241.71504971 208.16101537 515.45019148 457.62369028
 248.82227144 217.9766415  211.74612259 258.41849149 180.54043912
 363.14159021 340.73026299 430.31470359 282.21474136 206.25194813]",0,165.66503319,241.71504971,208.16101537,515.45019148,457.62369028,248.82227144,217.9766415,211.74612259,258.41849149,180.54043912,363.14159021,340.73026299,430.31470359,282.21474136,206.25194813,0.9176062382288195,0.5571104408142263,0.0,3.4649194124991567e-07,2.0312401422623844e-06,0.9965635969580608,0.038270674876101196,0.5000006802894844
19,0,0.57447,0.78935,0.57253,0.78935,0.57253,0.78935,0.57253,0.78935,0.57447,0.78935,0.56673,0.78009,0.54739,0.7662,0.52224,0.74537,0.48743,0.71991,0.45455,0.69444,0.4236,0.68056,0.39458,0.66667,0.3675,0.66435,0.31141,0.68056,0.24565,0.7037,0.24371,0.69213,0.28627,0.65741,0.33462,0.62731,0.37911,0.625,0.4294,0.64352,0.4913,0.64815,0.54739,0.6713,0.59574,0.69444,0.63056,0.74306,0.63636,0.74306,0.63443,0.72222,0.61896,0.7037,0.58994,0.67824,0.54932,0.65509,0.49323,0.6412,0.4294,0.64352,0.37331,0.63889,0.32689,0.63426,0.28433,0.65741,0.24371,0.69213,0.23404,0.74537,0.25338,0.72222,0.26692,0.69444,0.29787,0.65509,0.33462,0.64352,0.35977,0.63889,0.39652,0.63657,0.4352,0.63194,0.47582,0.64815,0.51644,0.64583,7,"[0.04233117 0.05319146 0.04276677 0.12080972 0.11246646 0.05898432
 0.0459737  0.03780488 0.08576928 0.04261803 0.08204376 0.05450658
 0.10326126 0.06637335 0.05109926]","[209.93585217 263.79601188 212.09614455 599.13987769 557.76259316
 292.52497441 228.00053108 187.48830042 425.36142233 211.35852462
 406.88523409 270.31819261 512.11060128 329.16989956 253.42005893]",1,209.93585217,263.79601188,212.09614455,599.13987769,557.76259316,292.52497441,228.00053108,187.48830042,425.36142233,211.35852462,406.88523409,270.31819261,512.11060128,329.16989956,253.42005893,1.0,0.6188322526780559,0.054530464571066715,0.9999999998216996,2.1329376745649695e-09,0.9954737073837365,0.042331168590180164,0.9999999999999913
20,0,0.4971,0.67361,0.4971,0.6713,0.4971,0.67361,0.49323,0.66898,0.47582,0.65509,0.44487,0.64583,0.40232,0.63657,0.34236,0.63426,0.27853,0.64352,0.22244,0.62269,0.18569,0.63426,0.12379,0.7037,0.12959,0.69676,0.15667,0.64815,0.17795,0.61111,0.2147,0.58796,0.27273,0.53935,0.34429,0.4838,0.41973,0.44213,0.48743,0.42361,0.55513,0.4213,0.62476,0.46065,0.66925,0.53935,0.67892,0.56019,0.67311,0.54398,0.65184,0.50231,0.60735,0.46528,0.54739,0.45139,0.47969,0.45602,0.41973,0.47917,0.36557,0.5162,0.32495,0.56481,0.2882,0.61806,0.24371,0.65972,0.22244,0.6713,0.23404,0.66435,0.25725,0.6412,0.29207,0.59722,0.33075,0.53241,0.37718,0.4838,0.43133,0.44676,0.4971,0.42361,0.56093,0.42361,0.61509,0.46528,0.65377,0.55556,0,"[0.03750227 0.0387914  0.06136796 0.11064848 0.11649335 0.05464127
 0.05413714 0.06055238 0.05922369 0.04738029 0.0722065  0.09733461
 0.07487029 0.06038901 0.05446137]","[160.75838217 166.28439323 263.06174887 474.3091497  499.36393191
 234.22691044 232.06592551 259.56569685 253.87008418 203.10180809
 309.52257892 417.23748586 320.94125239 258.86535206 233.45574786]",0,160.75838217,166.28439323,263.06174887,474.3091497,499.36393191,234.22691044,232.06592551,259.56569685,253.87008418,203.10180809,309.52257892,417.23748586,320.94125239,258.86535206,233.45574786,0.9667677107055782,0.5454888843960768,0.0,0.003966048602258687,0.009560517989360152,0.9987108729975719,0.037502272266896,0.5014338565359313
21,0,0.62282,0.65278,0.62476,0.65046,0.62669,0.64815,0.61315,0.63426,0.55319,0.60185,0.48356,0.58333,0.42553,0.58102,0.37137,0.59722,0.32108,0.62269,0.2824,0.65278,0.24952,0.67361,0.23211,0.68056,0.2205,0.69676,0.23017,0.68056,0.24565,0.66898,0.26692,0.6412,0.29207,0.6088,0.32495,0.57176,0.35397,0.5463,0.38491,0.52315,0.43133,0.5,0.4913,0.4838,0.55126,0.47917,0.59768,0.49074,0.6499,0.53704,0.68859,0.59954,0.7118,0.62037,0.70406,0.61343,0.70019,0.61111,0.67118,0.56944,0.61702,0.52546,0.55706,0.50694,0.50097,0.50463,0.43907,0.52315,0.38491,0.55324,0.34236,0.59259,0.30948,0.63426,0.28627,0.6713,0.27079,0.69907,0.27079,0.6875,0.28433,0.66435,0.30754,0.63889,0.33462,0.61574,0.37331,0.58102,0.42747,0.54398,0,"[0.03838049 0.04125798 0.05963728 0.11549167 0.0978242  0.05754526
 0.06265209 0.06298704 0.05869262 0.04274366 0.07928394 0.07681048
 0.09293874 0.06205788 0.05169666]","[146.11427458 157.06885321 227.0387261  439.67603685 372.416072
 219.07443995 238.51607671 239.79124383 223.44242489 162.724836
 301.8334318  292.41697123 353.81716505 236.25394837 196.8088396 ]",0,146.11427458,157.06885321,227.0387261,439.67603685,372.416072,219.07443995,238.51607671,239.79124383,223.44242489,162.724836,301.8334318,292.41697123,353.81716505,236.25394837,196.8088396,0.9302562003411075,0.5587728541320994,0.0,1.753861156450487e-05,7.755118635058079e-05,0.9971225117432152,0.03838049124967394,0.5000067986711108
22,0,0.58801,0.72454,0.58801,0.72685,0.58801,0.72222,0.58801,0.72222,0.58801,0.71991,0.55899,0.6875,0.5087,0.62269,0.43133,0.57407,0.34236,0.55093,0.25338,0.54861,0.17602,0.55324,0.10638,0.6088,0.040619,0.70833,0.015474,0.73611,0.017408,0.72917,0.023211,0.69213,0.052224,0.59259,0.11025,0.47454,0.17795,0.39583,0.24952,0.40046,0.33269,0.40278,0.43714,0.42824,0.51838,0.48611,0.58801,0.54861,0.6383,0.66435,0.6499,0.68287,0.64217,0.67361,0.62669,0.63657,0.59961,0.54398,0.54545,0.49074,0.46035,0.43056,0.37718,0.41667,0.30561,0.43519,0.23404,0.48843,0.15667,0.55324,0.081238,0.60185,0.017408,0.67824,0.0,0.70139,0.0058027,0.67824,0.025145,0.63194,0.065764,0.57176,0.12186,0.45833,0.20309,0.36343,0.29787,0.34491,0.40812,0.36806,0,"[0.03565496 0.05332448 0.05095872 0.08720657 0.09653087 0.04907337
 0.05453848 0.0594755  0.11553491 0.05038698 0.07137617 0.06709418
 0.09236123 0.07553775 0.04094585]","[200.71201456 300.1788705  286.86132715 490.91091151 543.40006057
 276.2481049  307.01278715 334.80470222 650.37927424 283.64280083
 401.79701919 377.69246293 519.92794297 425.22371791 230.49595278]",0,200.71201456,300.1788705,286.86132715,490.91091151,543.40006057,276.2481049,307.01278715,334.80470222,650.37927424,283.64280083,401.79701919,377.69246293,519.92794297,425.22371791,230.49595278,0.8707832486356128,0.5176252920758669,0.0,1.1612932837579137e-13,1.320278537054772e-12,0.9947091109057379,0.035654956073263355,0.5000008347729594
23,0,0.61896,0.7037,0.61896,0.7037,0.61896,0.70602,0.61702,0.70602,0.61315,0.69444,0.59574,0.67593,0.56286,0.62731,0.50677,0.5787,0.43327,0.55093,0.35203,0.54861,0.27853,0.57176,0.2147,0.59954,0.15087,0.6412,0.071567,0.72222,0.052224,0.79167,0.067698,0.76157,0.094778,0.69907,0.1412,0.61111,0.2089,0.53241,0.28046,0.46759,0.34429,0.4213,0.43714,0.43287,0.53191,0.47454,0.60928,0.53704,0.65957,0.66435,0.67505,0.69676,0.66538,0.68519,0.64023,0.66204,0.61702,0.61574,0.58221,0.56481,0.52998,0.52083,0.48356,0.52083,0.4352,0.52315,0.37911,0.5162,0.32689,0.52546,0.2766,0.55093,0.23404,0.58796,0.20116,0.6412,0.17021,0.68519,0.15667,0.70833,0.16634,0.69444,0.19149,0.65278,0.23791,0.58333,0.28627,0.50926,0.33849,0.46991,0,"[0.03341591 0.04727146 0.04997172 0.10351807 0.1185322  0.05394748
 0.05223352 0.06249218 0.08736521 0.04977565 0.08002163 0.06123999
 0.09059771 0.06701544 0.04260185]","[167.54171482 237.01109872 250.54970192 519.02202134 594.30032871
 270.48351167 261.88998494 313.32516688 438.03433804 249.56668558
 401.21488219 307.04693697 454.24153075 336.00402843 213.59842769]",0,167.54171482,237.01109872,250.54970192,519.02202134,594.30032871,270.48351167,261.88998494,313.32516688,438.03433804,249.56668558,401.21488219,307.04693697,454.24153075,336.00402843,213.59842769,0.7843770978612846,0.48399593583008704,0.0,0.0,1.692232273706145e-19,0.9908140663773092,0.03341591215405183,0.5000007922483657
24,1,0.71373,0.40741,0.706,0.40972,0.70986,0.40972,0.7176,0.40972,0.72147,0.40972,0.706,0.40741,0.6441,0.39583,0.56673,0.38657,0.49903,0.37731,0.44294,0.37731,0.39265,0.37963,0.35397,0.38426,0.32882,0.39583,0.32689,0.40278,0.34043,0.40046,0.37718,0.39352,0.43714,0.37963,0.50677,0.37269,0.57834,0.36806,0.6441,0.36806,0.70793,0.37037,0.76596,0.37963,0.81044,0.38426,0.83559,0.3912,0.82592,0.3912,0.7853,0.38657,0.7176,0.37963,0.63443,0.37269,0.54739,0.37269,0.47002,0.375,0.40619,0.37963,0.35783,0.38426,0.32495,0.39583,0.30561,0.40509,0.29981,0.40972,0.31528,0.40509,0.3501,0.40278,0.40232,0.40046,0.46422,0.39583,0.52805,0.39352,0.58801,0.3912,0.64797,0.39352,0.70406,0.40046,0.75048,0.40741,0.78723,0.41435,0,"[0.03588366 0.03816662 0.06876338 0.04826372 0.05083416 0.05068143
 0.0601598  0.10383631 0.04031172 0.06111398 0.13269942 0.09617881
 0.09401583 0.06915959 0.04993157]","[175.45726791 186.62004677 336.22641641 235.99099336 248.55941166
 247.81263017 294.15820459 507.71947981 197.10876742 298.82378458
 648.8489934  470.27727699 459.70112987 338.16373365 244.14609119]",1,175.45726791,186.62004677,336.22641641,235.99099336,248.55941166,247.81263017,294.15820459,507.71947981,197.10876742,298.82378458,648.8489934,470.27727699,459.70112987,338.16373365,244.14609119,1.0,0.5555355916283807,0.023580426650723532,0.9999858074453751,6.374695597366919e-05,0.9977170430344837,0.03816661971197914,0.9999998986320487
25,1,0.84526,0.44213,0.84526,0.44444,0.8472,0.44213,0.84913,0.43981,0.84913,0.43981,0.84913,0.43981,0.83559,0.4375,0.79691,0.42824,0.74081,0.41667,0.67892,0.40741,0.61509,0.40741,0.54932,0.41204,0.48549,0.41898,0.41973,0.42593,0.37137,0.43287,0.34623,0.43287,0.35397,0.4375,0.39458,0.43056,0.45648,0.42824,0.52805,0.42593,0.59961,0.42593,0.66925,0.42593,0.73308,0.42593,0.79304,0.43287,0.84526,0.44213,0.88201,0.44907,0.89168,0.45139,0.87041,0.44907,0.82205,0.44676,0.76209,0.43287,0.69439,0.42361,0.62282,0.4213,0.55319,0.42593,0.48549,0.43056,0.41973,0.43519,0.36557,0.43981,0.32689,0.44444,0.31335,0.44213,0.32882,0.45139,0.36557,0.45139,0.41973,0.44907,0.48743,0.44444,0.55319,0.44213,0.61509,0.43981,0.67505,0.43981,1,"[0.04349077 0.03183865 0.0602013  0.06561337 0.07180238 0.05771687
 0.04158629 0.09965758 0.04811911 0.06780688 0.12573986 0.0741171
 0.10603905 0.05561485 0.05065594]","[197.6257603  144.67751976 273.55984006 298.15272635 326.27612643
 262.2703873  188.97164638 452.85249688 218.65731161 308.12022498
 571.37263055 336.7943963  481.85044338 252.71861784 230.18491832]",0,197.6257603,144.67751976,273.55984006,298.15272635,326.27612643,262.2703873,188.97164638,452.85249688,218.65731161,308.12022498,571.37263055,336.7943963,481.85044338,252.71861784,230.18491832,0.765604377856267,0.4603995570653763,0.0,0.0,9.48604528825471e-19,0.9902523552778371,0.03183864700624688,0.5000007465212863
